gkz,Männer,Frauen,diff,class,text
10720,36120.99,33441.75,2679.239999999998,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 2.679,24 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10721,33529.96,31739.92,1790.0400000000009,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 1.790,04 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10722,40433.39,35827.02,4606.370000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.606,37 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10723,34550.77,29698.38,4852.389999999996,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.852,39 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10724,33654.49,32971.09,683.4000000000015,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'>   683,40 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10725,37184.71,31636.27,5548.439999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.548,44 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10726,34327.46,29394.9,4932.559999999998,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.932,56 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10727,39652.88,33766.23,5886.649999999994,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.886,65 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10801,36285.53,32467.1,3818.4300000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.818,43 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10802,33921.33,29875.1,4046.230000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.046,23 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10803,33174.13,31345.84,1828.2899999999972,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 1.828,29 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10804,35809.97,30511.74,5298.23,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.298,23 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10805,37893.85,30595.35,7298.5,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.298,50 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10806,34127.89,32488.48,1639.4099999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 1.639,41 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10807,34562.3,29691.17,4871.130000000005,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.871,13 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10808,35024.03,31742.62,3281.41,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.281,41 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10809,32426.04,31360.82,1065.2200000000012,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 1.065,22 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10810,34013.92,28511.06,5502.859999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.502,86 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10811,34733.36,31464.59,3268.7700000000004,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.268,77 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10812,36801.16,31260.67,5540.490000000005,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.540,49 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10813,36025.85,32508.26,3517.59,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.517,59 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10814,34017.92,31980.64,2037.2799999999988,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 2.037,28 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10815,35749.69,33411.91,2337.779999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 2.337,78 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10816,32282.78,31531.12,751.6599999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'>   751,66 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10817,33712.25,31173,2539.25,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 2.539,25 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10818,35383.93,31738.13,3645.7999999999993,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.645,80 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10819,33852.3,34159.95,-307.6499999999942,Frauen mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'>   307,65 €</span><span style='font-size: 1rem; color:#000'>mehr</span></span>"
10820,38981.93,32232.83,6749.0999999999985,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.749,10 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10821,34774.73,34539.07,235.6600000000035,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'>   235,66 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10822,34264.08,30469.57,3794.510000000002,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.794,51 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10823,35246.05,30812.91,4433.140000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.433,14 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10824,33166.74,27187.23,5979.509999999998,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.979,51 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10825,33294.41,29828.89,3465.520000000004,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.465,52 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10826,34044.31,28678.11,5366.199999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.366,20 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10827,31486.79,32455.68,-968.8899999999994,Frauen mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'>   968,89 €</span><span style='font-size: 1rem; color:#000'>mehr</span></span>"
10828,33705.69,30920.53,2785.1600000000035,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 2.785,16 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10901,34543.92,32667.07,1876.8499999999985,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 1.876,85 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10902,34733.81,31795.37,2938.4399999999987,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 2.938,44 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10903,34045.8,29677.75,4368.050000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.368,05 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10904,34630.18,28999.75,5630.43,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.630,43 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10905,33739.25,30397.8,3341.4500000000007,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.341,45 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10906,35768.28,33774.17,1994.1100000000006,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 1.994,11 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10907,33057.05,28907.32,4149.730000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.149,73 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10908,34358.65,29592.96,4765.690000000002,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.765,69 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10909,32325.3,32324.93,0.36999999999898137,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'>     0,37 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10910,32714.65,26228.19,6486.460000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.486,46 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
10911,35137.34,27980.86,7156.479999999996,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.156,48 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
